4044,EV251-251_AbsFlow_SI2-AI12
4045,EV251-251_AbsFlow_SI3-AI14
4046,EV251-251_AbsFlow_US-AI13
4047,EV251-251_AbsPos-AI2
4048,EV251-251_AbsPower_SI-AI30
4049,EV251-251_AbsPower_US1-AI35
4050,EV251-251_AbsPower_US2-AI45
4051,EV251-251_ControlMode-MSV100
4052,EV251-251_DeltaT_Limitation-MSV101
4053,EV251-251_DeltaT_Mgr_Status-MSI102
4054,EV251-251_DeltaT_SI-AI22
4055,EV251-251_DeltaT_US-AI27
4056,EV251-251_E_Cooling_SI-AI31
4057,EV251-251_E_Cooling_US1-AI36
4058,EV251-251_E_Cooling_US2-AI46
4059,EV251-251_E_Heating_SI-AI32
4060,EV251-251_E_Heating_US1-AI37
4061,EV251-251_E_Heating_US2-AI47
4062,EV251-251_ErrorState-AI100
4063,EV251-251_Override-MSO1
4064,EV251-251_Pmax-AV105
4065,EV251-251_Pmax_SI-AV95
4066,EV251-251_Pmax_US-AV96
4067,EV251-251_Pnom_SI-AV106
4068,EV251-251_Pnom_US-AV107
4069,EV251-251_RelFlow-AI10
4070,EV251-251_RelPos-AI1
4071,EV251-251_RelPower-AI40
4072,EV251-251_ResetCooling_E-BO31
4073,EV251-251_ResetHeating_E-BO32
4074,EV251-251_RstErrCount-BV100
4075,EV251-251_SpDeltaT_SI-AV103
4076,EV251-251_SpDeltaT_US-AV104
4077,EV251-251_SpFlow_DeltaT_SI-AV108
4078,EV251-251_SpFlow_DeltaT_US-AV109
4079,EV251-251_SpPosReached-BI1
4080,EV251-251_SpRel-AO1
4081,EV251-251_T1_SI-AI20
4082,EV251-251_T1_US-AI25
4083,EV251-251_T2_SI-AI21
4084,EV251-251_T2_US-AI26
4085,EV251-251_Vmax-AV100
4086,EV251-251_Vmax_SI-AV90
4087,EV251-251_Vmax_US-AV91
4088,EV251-251_Vnom_SI-AV101
4089,EV251-251_Vnom_US-AV102
4090,EV252-252_AbsFlow_SI1-AI11
4091,EV252-252_AbsFlow_SI2-AI12
4092,EV252-252_AbsFlow_SI3-AI14
4093,EV252-252_AbsFlow_US-AI13
4094,EV252-252_AbsPos-AI2
4095,EV252-252_AbsPower_SI-AI30
4096,EV252-252_AbsPower_US1-AI35
4097,EV252-252_AbsPower_US2-AI45
4098,EV252-252_ControlMode-MSV100
4099,EV252-252_DeltaT_Limitation-MSV101
4100,EV252-252_DeltaT_Mgr_Status-MSI102
4101,EV252-252_DeltaT_SI-AI22
4102,EV252-252_DeltaT_US-AI27
4103,EV252-252_E_Cooling_SI-AI31
4104,EV252-252_E_Cooling_US1-AI36
4105,EV252-252_E_Cooling_US2-AI46
4106,EV252-252_E_Heating_SI-AI32
4107,EV252-252_E_Heating_US1-AI37
4108,EV252-252_E_Heating_US2-AI47
4109,EV252-252_ErrorState-AI100
4110,EV252-252_Override-MSO1
4111,EV252-252_Pmax-AV105
4112,EV252-252_Pmax_SI-AV95
4113,EV252-252_Pmax_US-AV96
4114,EV252-252_Pnom_SI-AV106
4115,EV252-252_Pnom_US-AV107
4116,EV252-252_RelFlow-AI10
4117,EV252-252_RelPos-AI1
4118,EV252-252_RelPower-AI40
4119,EV252-252_ResetCooling_E-BO31
4120,EV252-252_ResetHeating_E-BO32
4121,EV252-252_RstErrCount-BV100
4122,EV252-252_SpDeltaT_SI-AV103
4123,EV252-252_SpDeltaT_US-AV104
4124,EV252-252_SpFlow_DeltaT_SI-AV108
4125,EV252-252_SpFlow_DeltaT_US-AV109
4126,EV252-252_SpPosReached-BI1
4127,EV252-252_SpRel-AO1
4128,EV252-252_T1_SI-AI20
4129,EV252-252_T1_US-AI25
4130,EV252-252_T2_SI-AI21
4131,EV252-252_T2_US-AI26
4132,EV252-252_Vmax-AV100
4133,EV252-252_Vmax_SI-AV90
4134,EV252-252_Vmax_US-AV91
4135,EV252-252_Vnom_SI-AV101
4136,EV252-252_Vnom_US-AV102
4137,FVU051 R016 M-51_4120 Ambient air temperature T_Amb-AI14
4138,FVU051 R016 M-51_4120 Anti freezing mode-BI14
4139,FVU051 R016 M-51_4120 Automatic cooling request RCauto-BI12
4140,FVU051 R016 M-51_4120 Automatic heating request RHauto-BI13
4141,FVU051 R016 M-51_4120 Automatic operation AUTO -BI5
4142,FVU051 R016 M-51_4120 Building cooling mode-BO4
4143,FVU051 R016 M-51_4120 Building heating mode-BO3
4144,FVU051 R016 M-51_4120 CO2-AI10
4145,FVU051 R016 M-51_4120 Cooling Valve P_cool-AI3
4146,FVU051 R016 M-51_4120 Error Status ERROR -BI11
4147,FVU051 R016 M-51_4120 Frost temperature T_Frost-AI17
4148,FVU051 R016 M-51_4120 Heat Recovery HRC-AI1
4149,FVU051 R016 M-51_4120 Heating Valve P_heat-AI2
4150,FVU051 R016 M-51_4120 Humidity HUM-AI11
4151,FVU051 R016 M-51_4120 Inlet air temperature T_InL-AI13
4152,FVU051 R016 M-51_4120 Maximum fan speed-AO3
4153,FVU051 R016 M-51_4120 Mixed air temperature T_Mix-AI12
4154,FVU051 R016 M-51_4120 Operation Status OPER-BI10
4155,FVU051 R016 M-51_4120 Performance Exhaust Vent P_exa-AI5
4156,FVU051 R016 M-51_4120 Performance Supply Vent P_supa-AI4
4157,FVU051 R016 M-51_4120 Real room temperature setpoint RTs_real-AI18
4158,FVU051 R016 M-51_4120 Request Cooling RC-BI1
4159,FVU051 R016 M-51_4120 Request Heating RH-BI2
4160,FVU051 R016 M-51_4120 Request Manual Control R_FeMo-BI15
4161,FVU051 R016 M-51_4120 Request Manual Service Control R_SeMo-BI4
4162,FVU051 R016 M-51_4120 Request Ventilation RV-BI3
4163,FVU051 R016 M-51_4120 Room Set Temperature RTs-AI7
4164,FVU051 R016 M-51_4120 Room Set Temperature RTs-AO1
4165,FVU051 R016 M-51_4120 Room Temperature RT-AI8
4166,FVU051 R016 M-51_4120 Secondary Air Damper SEC-AI6
4167,FVU051 R016 M-51_4120 Setpoint deviation cooling mode dTC_RT-AI16
4168,FVU051 R016 M-51_4120 Setpoint deviation heating mode dTH_RT-AI15
4169,FVU051 R016 M-51_4120 Simulation running SIM-BI7
4170,FVU051 R016 M-51_4120 User demand auto mode AUTO-BO2
4171,FVU051 R016 M-51_4120 User demand Main Switch ON-BO1
4172,FVU051 R016 M-51_4120 User demand ventilation performance P_vent-AI19
4173,FVU051 R016 M-51_4120 User demand ventilation performance P_vent-AO2
4174,FVU051 R016 M-51_4120 User Presence PRESENCE-BI8
4175,FVU051 R016 M-51_4120 User Release ON -BI6
4176,FVU051 R016 M-51_4120 VOC-AI9
4177,FVU051 R016 M-51_4120 Window Closed WIN-BI9
4178,FVU060 R006 M-60_4120 Ambient air temperature T_Amb-AI14
4179,FVU060 R006 M-60_4120 Anti freezing mode-BI14
4180,FVU060 R006 M-60_4120 Automatic cooling request RCauto-BI12
4181,FVU060 R006 M-60_4120 Automatic heating request RHauto-BI13
4182,FVU060 R006 M-60_4120 Automatic operation AUTO -BI5
4183,FVU060 R006 M-60_4120 Building cooling mode-BO4
4184,FVU060 R006 M-60_4120 Building heating mode-BO3
4185,FVU060 R006 M-60_4120 CO2-AI10
4186,FVU060 R006 M-60_4120 Cooling Valve P_cool-AI3
4187,FVU060 R006 M-60_4120 Error Status ERROR -BI11
4188,FVU060 R006 M-60_4120 Frost temperature T_Frost-AI17
4189,FVU060 R006 M-60_4120 Heat Recovery HRC-AI1
4190,FVU060 R006 M-60_4120 Heating Valve P_heat-AI2
4191,FVU060 R006 M-60_4120 Humidity HUM-AI11
4192,FVU060 R006 M-60_4120 Inlet air temperature T_InL-AI13
4193,FVU060 R006 M-60_4120 Maximum fan speed-AO3
4194,FVU060 R006 M-60_4120 Mixed air temperature T_Mix-AI12
4195,FVU060 R006 M-60_4120 Operation Status OPER-BI10
4196,FVU060 R006 M-60_4120 Performance Exhaust Vent P_exa-AI5
4197,FVU060 R006 M-60_4120 Performance Supply Vent P_supa-AI4
4198,FVU060 R006 M-60_4120 Real room temperature setpoint RTs_real-AI18
4199,FVU060 R006 M-60_4120 Request Cooling RC-BI1
4200,FVU060 R006 M-60_4120 Request Heating RH-BI2
4201,FVU060 R006 M-60_4120 Request Manual Control R_FeMo-BI15
4202,FVU060 R006 M-60_4120 Request Manual Service Control R_SeMo-BI4
4203,FVU060 R006 M-60_4120 Request Ventilation RV-BI3
4204,FVU060 R006 M-60_4120 Room Set Temperature RTs-AI7
4205,FVU060 R006 M-60_4120 Room Set Temperature RTs-AO1
4206,FVU060 R006 M-60_4120 Room Temperature RT-AI8
4207,FVU060 R006 M-60_4120 Secondary Air Damper SEC-AI6
4208,FVU060 R006 M-60_4120 Setpoint deviation cooling mode dTC_RT-AI16
4209,FVU060 R006 M-60_4120 Setpoint deviation heating mode dTH_RT-AI15
4210,FVU060 R006 M-60_4120 Simulation running SIM-BI7
4211,FVU060 R006 M-60_4120 User demand auto mode AUTO-BO2
4212,FVU060 R006 M-60_4120 User demand Main Switch ON-BO1
4213,FVU060 R006 M-60_4120 User demand ventilation performance P_vent-AI19
4214,FVU060 R006 M-60_4120 User demand ventilation performance P_vent-AO2
4215,FVU060 R006 M-60_4120 User Presence PRESENCE-BI8
4216,FVU060 R006 M-60_4120 User Release ON -BI6
4217,FVU060 R006 M-60_4120 VOC-AI9
4218,FVU060 R006 M-60_4120 Window Closed WIN-BI9
4219,FVU061 R005 M-61_4120 Ambient air temperature T_Amb-AI14
4220,FVU061 R005 M-61_4120 Anti freezing mode-BI14
4221,FVU061 R005 M-61_4120 Automatic cooling request RCauto-BI12
4222,FVU061 R005 M-61_4120 Automatic heating request RHauto-BI13
4223,FVU061 R005 M-61_4120 Automatic operation AUTO -BI5
4224,FVU061 R005 M-61_4120 Building cooling mode-BO4
4225,FVU061 R005 M-61_4120 Building heating mode-BO3
4226,FVU061 R005 M-61_4120 CO2-AI10
4227,FVU061 R005 M-61_4120 Cooling Valve P_cool-AI3
4228,FVU061 R005 M-61_4120 Error Status ERROR -BI11
4229,FVU061 R005 M-61_4120 Frost temperature T_Frost-AI17
4230,FVU061 R005 M-61_4120 Heat Recovery HRC-AI1
4231,FVU061 R005 M-61_4120 Heating Valve P_heat-AI2
4232,FVU061 R005 M-61_4120 Humidity HUM-AI11
4233,FVU061 R005 M-61_4120 Inlet air temperature T_InL-AI13
4234,FVU061 R005 M-61_4120 Maximum fan speed-AO3
4235,FVU061 R005 M-61_4120 Mixed air temperature T_Mix-AI12
4236,FVU061 R005 M-61_4120 Operation Status OPER-BI10
4237,FVU061 R005 M-61_4120 Performance Exhaust Vent P_exa-AI5
4238,FVU061 R005 M-61_4120 Performance Supply Vent P_supa-AI4
4239,FVU061 R005 M-61_4120 Real room temperature setpoint RTs_real-AI18
4240,FVU061 R005 M-61_4120 Request Cooling RC-BI1
4241,FVU061 R005 M-61_4120 Request Heating RH-BI2
4242,FVU061 R005 M-61_4120 Request Manual Control R_FeMo-BI15
4243,FVU061 R005 M-61_4120 Request Manual Service Control R_SeMo-BI4
4244,FVU061 R005 M-61_4120 Request Ventilation RV-BI3
4245,FVU061 R005 M-61_4120 Room Set Temperature RTs-AI7
4246,FVU061 R005 M-61_4120 Room Set Temperature RTs-AO1
4247,FVU061 R005 M-61_4120 Room Temperature RT-AI8
4248,FVU061 R005 M-61_4120 Secondary Air Damper SEC-AI6
4249,FVU061 R005 M-61_4120 Setpoint deviation cooling mode dTC_RT-AI16
4250,FVU061 R005 M-61_4120 Setpoint deviation heating mode dTH_RT-AI15
4251,FVU061 R005 M-61_4120 Simulation running SIM-BI7
4252,FVU061 R005 M-61_4120 User demand auto mode AUTO-BO2
4253,FVU061 R005 M-61_4120 User demand Main Switch ON-BO1
4254,FVU061 R005 M-61_4120 User demand ventilation performance P_vent-AI19
4255,FVU061 R005 M-61_4120 User demand ventilation performance P_vent-AO2
4256,FVU061 R005 M-61_4120 User Presence PRESENCE-BI8
4257,FVU061 R005 M-61_4120 User Release ON -BI6
4258,FVU061 R005 M-61_4120 VOC-AI9
4259,FVU061 R005 M-61_4120 Window Closed WIN-BI9
4260,FVU062 R004 M-62_4120 Ambient air temperature T_Amb-AI14
4261,FVU062 R004 M-62_4120 Anti freezing mode-BI14
4262,FVU062 R004 M-62_4120 Automatic cooling request RCauto-BI12
4263,FVU062 R004 M-62_4120 Automatic heating request RHauto-BI13
4264,FVU062 R004 M-62_4120 Automatic operation AUTO -BI5
4265,FVU062 R004 M-62_4120 Building cooling mode-BO4
4266,FVU062 R004 M-62_4120 Building heating mode-BO3
4267,FVU062 R004 M-62_4120 CO2-AI10
4268,FVU062 R004 M-62_4120 Cooling Valve P_cool-AI3
4269,FVU062 R004 M-62_4120 Error Status ERROR -BI11
4270,FVU062 R004 M-62_4120 Frost temperature T_Frost-AI17
4271,FVU062 R004 M-62_4120 Heat Recovery HRC-AI1
4272,FVU062 R004 M-62_4120 Heating Valve P_heat-AI2
4273,FVU062 R004 M-62_4120 Humidity HUM-AI11
4274,FVU062 R004 M-62_4120 Inlet air temperature T_InL-AI13
4275,FVU062 R004 M-62_4120 Maximum fan speed-AO3
4276,FVU062 R004 M-62_4120 Mixed air temperature T_Mix-AI12
4277,FVU062 R004 M-62_4120 Operation Status OPER-BI10
4278,FVU062 R004 M-62_4120 Performance Exhaust Vent P_exa-AI5
4279,FVU062 R004 M-62_4120 Performance Supply Vent P_supa-AI4
4280,FVU062 R004 M-62_4120 Real room temperature setpoint RTs_real-AI18
4281,FVU062 R004 M-62_4120 Request Cooling RC-BI1
4282,FVU062 R004 M-62_4120 Request Heating RH-BI2
4283,FVU062 R004 M-62_4120 Request Manual Control R_FeMo-BI15
4284,FVU062 R004 M-62_4120 Request Manual Service Control R_SeMo-BI4
4285,FVU062 R004 M-62_4120 Request Ventilation RV-BI3
4286,FVU062 R004 M-62_4120 Room Set Temperature RTs-AI7
4287,FVU062 R004 M-62_4120 Room Set Temperature RTs-AO1
4288,FVU062 R004 M-62_4120 Room Temperature RT-AI8
4289,FVU062 R004 M-62_4120 Secondary Air Damper SEC-AI6
4290,FVU062 R004 M-62_4120 Setpoint deviation cooling mode dTC_RT-AI16
4291,FVU062 R004 M-62_4120 Setpoint deviation heating mode dTH_RT-AI15
4292,FVU062 R004 M-62_4120 Simulation running SIM-BI7
4293,FVU062 R004 M-62_4120 User demand auto mode AUTO-BO2
4294,FVU062 R004 M-62_4120 User demand Main Switch ON-BO1
4295,FVU062 R004 M-62_4120 User demand ventilation performance P_vent-AI19
4296,FVU062 R004 M-62_4120 User demand ventilation performance P_vent-AO2
4297,FVU062 R004 M-62_4120 User Presence PRESENCE-BI8
4298,FVU062 R004 M-62_4120 User Release ON -BI6
4299,FVU062 R004 M-62_4120 VOC-AI9
4300,FVU062 R004 M-62_4120 Window Closed WIN-BI9
4301,FVU064 R003 M-64_4120 Ambient air temperature T_Amb-AI14
4302,FVU064 R003 M-64_4120 Anti freezing mode-BI14
4303,FVU064 R003 M-64_4120 Automatic cooling request RCauto-BI12
4304,FVU064 R003 M-64_4120 Automatic heating request RHauto-BI13
4305,FVU064 R003 M-64_4120 Automatic operation AUTO -BI5
4306,FVU064 R003 M-64_4120 Building cooling mode-BO4
4307,FVU064 R003 M-64_4120 Building heating mode-BO3
4308,FVU064 R003 M-64_4120 CO2-AI10
4309,FVU064 R003 M-64_4120 Cooling Valve P_cool-AI3
4310,FVU064 R003 M-64_4120 Error Status ERROR -BI11
4311,FVU064 R003 M-64_4120 Frost temperature T_Frost-AI17
4312,FVU064 R003 M-64_4120 Heat Recovery HRC-AI1
4313,FVU064 R003 M-64_4120 Heating Valve P_heat-AI2
4314,FVU064 R003 M-64_4120 Humidity HUM-AI11
4315,FVU064 R003 M-64_4120 Inlet air temperature T_InL-AI13
4316,FVU064 R003 M-64_4120 Maximum fan speed-AO3
4317,FVU064 R003 M-64_4120 Mixed air temperature T_Mix-AI12
4318,FVU064 R003 M-64_4120 Operation Status OPER-BI10
4319,FVU064 R003 M-64_4120 Performance Exhaust Vent P_exa-AI5
4320,FVU064 R003 M-64_4120 Performance Supply Vent P_supa-AI4
4321,FVU064 R003 M-64_4120 Real room temperature setpoint RTs_real-AI18
4322,FVU064 R003 M-64_4120 Request Cooling RC-BI1
4323,FVU064 R003 M-64_4120 Request Heating RH-BI2
4324,FVU064 R003 M-64_4120 Request Manual Control R_FeMo-BI15
4325,FVU064 R003 M-64_4120 Request Manual Service Control R_SeMo-BI4
4326,FVU064 R003 M-64_4120 Request Ventilation RV-BI3
4327,FVU064 R003 M-64_4120 Room Set Temperature RTs-AI7
4328,FVU064 R003 M-64_4120 Room Set Temperature RTs-AO1
4329,FVU064 R003 M-64_4120 Room Temperature RT-AI8
4330,FVU064 R003 M-64_4120 Secondary Air Damper SEC-AI6
4331,FVU064 R003 M-64_4120 Setpoint deviation cooling mode dTC_RT-AI16
4332,FVU064 R003 M-64_4120 Setpoint deviation heating mode dTH_RT-AI15
4333,FVU064 R003 M-64_4120 Simulation running SIM-BI7
4334,FVU064 R003 M-64_4120 User demand auto mode AUTO-BO2
4335,FVU064 R003 M-64_4120 User demand Main Switch ON-BO1
4336,FVU064 R003 M-64_4120 User demand ventilation performance P_vent-AI19
4337,FVU064 R003 M-64_4120 User demand ventilation performance P_vent-AO2
4338,FVU064 R003 M-64_4120 User Presence PRESENCE-BI8
4339,FVU064 R003 M-64_4120 User Release ON -BI6
4340,FVU064 R003 M-64_4120 VOC-AI9
4341,FVU064 R003 M-64_4120 Window Closed WIN-BI9
4342,FVU065 R002 M-65_4120 Ambient air temperature T_Amb-AI14
4343,FVU065 R002 M-65_4120 Anti freezing mode-BI14
4344,FVU065 R002 M-65_4120 Automatic cooling request RCauto-BI12
4345,FVU065 R002 M-65_4120 Automatic heating request RHauto-BI13
4346,FVU065 R002 M-65_4120 Automatic operation AUTO -BI5
4347,FVU065 R002 M-65_4120 Building cooling mode-BO4
4348,FVU065 R002 M-65_4120 Building heating mode-BO3
4349,FVU065 R002 M-65_4120 CO2-AI10
4350,FVU065 R002 M-65_4120 Cooling Valve P_cool-AI3
4351,FVU065 R002 M-65_4120 Error Status ERROR -BI11
4352,FVU065 R002 M-65_4120 Frost temperature T_Frost-AI17
4353,FVU065 R002 M-65_4120 Heat Recovery HRC-AI1
4354,FVU065 R002 M-65_4120 Heating Valve P_heat-AI2
4355,FVU065 R002 M-65_4120 Humidity HUM-AI11
4356,FVU065 R002 M-65_4120 Inlet air temperature T_InL-AI13
4357,FVU065 R002 M-65_4120 Maximum fan speed-AO3
4358,FVU065 R002 M-65_4120 Mixed air temperature T_Mix-AI12
4359,FVU065 R002 M-65_4120 Operation Status OPER-BI10
4360,FVU065 R002 M-65_4120 Performance Exhaust Vent P_exa-AI5
4361,FVU065 R002 M-65_4120 Performance Supply Vent P_supa-AI4
4362,FVU065 R002 M-65_4120 Real room temperature setpoint RTs_real-AI18
4363,FVU065 R002 M-65_4120 Request Cooling RC-BI1
4364,FVU065 R002 M-65_4120 Request Heating RH-BI2
4365,FVU065 R002 M-65_4120 Request Manual Control R_FeMo-BI15
4366,FVU065 R002 M-65_4120 Request Manual Service Control R_SeMo-BI4
4367,FVU065 R002 M-65_4120 Request Ventilation RV-BI3
4368,FVU065 R002 M-65_4120 Room Set Temperature RTs-AI7
4369,FVU065 R002 M-65_4120 Room Set Temperature RTs-AO1
4370,FVU065 R002 M-65_4120 Room Temperature RT-AI8
4371,FVU065 R002 M-65_4120 Secondary Air Damper SEC-AI6
4372,FVU065 R002 M-65_4120 Setpoint deviation cooling mode dTC_RT-AI16
4373,FVU065 R002 M-65_4120 Setpoint deviation heating mode dTH_RT-AI15
4374,FVU065 R002 M-65_4120 Simulation running SIM-BI7
4375,FVU065 R002 M-65_4120 User demand auto mode AUTO-BO2
4376,FVU065 R002 M-65_4120 User demand Main Switch ON-BO1
4377,FVU065 R002 M-65_4120 User demand ventilation performance P_vent-AI19
4378,FVU065 R002 M-65_4120 User demand ventilation performance P_vent-AO2
4379,FVU065 R002 M-65_4120 User Presence PRESENCE-BI8
4380,FVU065 R002 M-65_4120 User Release ON -BI6
4381,FVU065 R002 M-65_4120 VOC-AI9
4382,FVU065 R002 M-65_4120 Window Closed WIN-BI9
4383,FVU074 R128 M-74_4120 Ambient air temperature T_Amb-AI14
4384,FVU074 R128 M-74_4120 Anti freezing mode-BI14
4385,FVU074 R128 M-74_4120 Automatic cooling request RCauto-BI12
4386,FVU074 R128 M-74_4120 Automatic heating request RHauto-BI13
4387,FVU074 R128 M-74_4120 Automatic operation AUTO -BI5
4388,FVU074 R128 M-74_4120 Building cooling mode-BO4
4389,FVU074 R128 M-74_4120 Building heating mode-BO3
4390,FVU074 R128 M-74_4120 CO2-AI10
4391,FVU074 R128 M-74_4120 Cooling Valve P_cool-AI3
4392,FVU074 R128 M-74_4120 Error Status ERROR -BI11
4393,FVU074 R128 M-74_4120 External Control Mode-AO10
4394,FVU074 R128 M-74_4120 External Cooling Valve P_cool-AO6
4395,FVU074 R128 M-74_4120 External Heat Recovery HRC-AO4
4396,FVU074 R128 M-74_4120 External Heating Valve P_heat-AO5
4397,FVU074 R128 M-74_4120 External Maximum fan speed-AO3
4398,FVU074 R128 M-74_4120 External Room Set Temperature RTs-AO1
4399,FVU074 R128 M-74_4120 External Secondary Air Damper-AO9
4400,FVU074 R128 M-74_4120 External User demand ventilation performance P_vent-AO2
4401,FVU074 R128 M-74_4120 External Vent P_exa-AO8
4402,FVU074 R128 M-74_4120 External Vent P_supa-AO7
4403,FVU074 R128 M-74_4120 Feedback Circulation Flap-AI25
4404,FVU074 R128 M-74_4120 Feedback Cooling Valve P_cool-AI22
4405,FVU074 R128 M-74_4120 Feedback Heat Recovery HRC-AI20
4406,FVU074 R128 M-74_4120 Feedback Heating Valve P_heat-AI21
4407,FVU074 R128 M-74_4120 Feedback Perf Exhaust Vent-AI24
4408,FVU074 R128 M-74_4120 Feedback Perf Supply Vent-AI23
4409,FVU074 R128 M-74_4120 Frost temperature T_Frost-AI17
4410,FVU074 R128 M-74_4120 Heat Recovery HRC-AI1
4411,FVU074 R128 M-74_4120 Heating Valve P_heat-AI2
4412,FVU074 R128 M-74_4120 Humidity HUM-AI11
4413,FVU074 R128 M-74_4120 Inlet air temperature T_InL-AI13
4414,FVU074 R128 M-74_4120 Mixed air temperature T_Mix-AI12
4415,FVU074 R128 M-74_4120 Operation Status OPER-BI10
4416,FVU074 R128 M-74_4120 Performance Exhaust Vent P_exa-AI5
4417,FVU074 R128 M-74_4120 Performance Supply Vent P_supa-AI4
4418,FVU074 R128 M-74_4120 Real room temperature setpoint RTs_real-AI18
4419,FVU074 R128 M-74_4120 Request Cooling RC-BI1
4420,FVU074 R128 M-74_4120 Request Heating RH-BI2
4421,FVU074 R128 M-74_4120 Request Manual Control R_FeMo-BI15
4422,FVU074 R128 M-74_4120 Request Manual Service Control R_SeMo-BI4
4423,FVU074 R128 M-74_4120 Request Ventilation RV-BI3
4424,FVU074 R128 M-74_4120 Room Set Temperature RTs-AI7
4425,FVU074 R128 M-74_4120 Room Temperature RT-AI8
4426,FVU074 R128 M-74_4120 Secondary Air Damper SEC-AI6
4427,FVU074 R128 M-74_4120 Setpoint deviation cooling mode dTC_RT-AI16
4428,FVU074 R128 M-74_4120 Setpoint deviation heating mode dTH_RT-AI15
4429,FVU074 R128 M-74_4120 Simulation running SIM-BI7
4430,FVU074 R128 M-74_4120 User demand auto mode AUTO-BO2
4431,FVU074 R128 M-74_4120 User demand Main Switch ON-BO1
4432,FVU074 R128 M-74_4120 User demand ventilation performance P_vent-AI19
4433,FVU074 R128 M-74_4120 User Presence PRESENCE-BI8
4434,FVU074 R128 M-74_4120 User Release ON -BI6
4435,FVU074 R128 M-74_4120 VOC-AI9
4436,FVU074 R128 M-74_4120 Window Closed WIN-BI9
4437,FVU075 R127 M-75_4120 Ambient air temperature T_Amb-AI14
4438,FVU075 R127 M-75_4120 Anti freezing mode-BI14
4439,FVU075 R127 M-75_4120 Automatic cooling request RCauto-BI12
4440,FVU075 R127 M-75_4120 Automatic heating request RHauto-BI13
4441,FVU075 R127 M-75_4120 Automatic operation AUTO -BI5
4442,FVU075 R127 M-75_4120 Building cooling mode-BO4
4443,FVU075 R127 M-75_4120 Building heating mode-BO3
4444,FVU075 R127 M-75_4120 CO2-AI10
4445,FVU075 R127 M-75_4120 Cooling Valve P_cool-AI3
4446,FVU075 R127 M-75_4120 Error Status ERROR -BI11
4447,FVU075 R127 M-75_4120 External Control Mode-AO10
4448,FVU075 R127 M-75_4120 External Cooling Valve P_cool-AO6
4449,FVU075 R127 M-75_4120 External Heat Recovery HRC-AO4
4450,FVU075 R127 M-75_4120 External Heating Valve P_heat-AO5
4451,FVU075 R127 M-75_4120 External Maximum fan speed-AO3
4452,FVU075 R127 M-75_4120 External Room Set Temperature RTs-AO1
4453,FVU075 R127 M-75_4120 External Secondary Air Damper-AO9
4454,FVU075 R127 M-75_4120 External User demand ventilation performance P_vent-AO2
4455,FVU075 R127 M-75_4120 External Vent P_exa-AO8
4456,FVU075 R127 M-75_4120 External Vent P_supa-AO7
4457,FVU075 R127 M-75_4120 Feedback Circulation Flap-AI25
4458,FVU075 R127 M-75_4120 Feedback Cooling Valve P_cool-AI22
4459,FVU075 R127 M-75_4120 Feedback Heat Recovery HRC-AI20
4460,FVU075 R127 M-75_4120 Feedback Heating Valve P_heat-AI21
4461,FVU075 R127 M-75_4120 Feedback Perf Exhaust Vent-AI24
4462,FVU075 R127 M-75_4120 Feedback Perf Supply Vent-AI23
4463,FVU075 R127 M-75_4120 Frost temperature T_Frost-AI17
4464,FVU075 R127 M-75_4120 Heat Recovery HRC-AI1
4465,FVU075 R127 M-75_4120 Heating Valve P_heat-AI2
4466,FVU075 R127 M-75_4120 Humidity HUM-AI11
4467,FVU075 R127 M-75_4120 Inlet air temperature T_InL-AI13
4468,FVU075 R127 M-75_4120 Mixed air temperature T_Mix-AI12
4469,FVU075 R127 M-75_4120 Operation Status OPER-BI10
4470,FVU075 R127 M-75_4120 Performance Exhaust Vent P_exa-AI5
4471,FVU075 R127 M-75_4120 Performance Supply Vent P_supa-AI4
4472,FVU075 R127 M-75_4120 Real room temperature setpoint RTs_real-AI18
4473,FVU075 R127 M-75_4120 Request Cooling RC-BI1
4474,FVU075 R127 M-75_4120 Request Heating RH-BI2
4475,FVU075 R127 M-75_4120 Request Manual Control R_FeMo-BI15
4476,FVU075 R127 M-75_4120 Request Manual Service Control R_SeMo-BI4
4477,FVU075 R127 M-75_4120 Request Ventilation RV-BI3
4478,FVU075 R127 M-75_4120 Room Set Temperature RTs-AI7
4479,FVU075 R127 M-75_4120 Room Temperature RT-AI8
4480,FVU075 R127 M-75_4120 Secondary Air Damper SEC-AI6
4481,FVU075 R127 M-75_4120 Setpoint deviation cooling mode dTC_RT-AI16
4482,FVU075 R127 M-75_4120 Setpoint deviation heating mode dTH_RT-AI15
4483,FVU075 R127 M-75_4120 Simulation running SIM-BI7
4484,FVU075 R127 M-75_4120 User demand auto mode AUTO-BO2
4485,FVU075 R127 M-75_4120 User demand Main Switch ON-BO1
4486,FVU075 R127 M-75_4120 User demand ventilation performance P_vent-AI19
4487,FVU075 R127 M-75_4120 User Presence PRESENCE-BI8
4488,FVU075 R127 M-75_4120 User Release ON -BI6
4489,FVU075 R127 M-75_4120 VOC-AI9
4490,FVU075 R127 M-75_4120 Window Closed WIN-BI9
4491,FVU077 R125 M-77_4120 Ambient air temperature T_Amb-AI14
4492,FVU077 R125 M-77_4120 Anti freezing mode-BI14
4493,FVU077 R125 M-77_4120 Automatic cooling request RCauto-BI12
4494,FVU077 R125 M-77_4120 Automatic heating request RHauto-BI13
4495,FVU077 R125 M-77_4120 Automatic operation AUTO -BI5
