SunDegreeOverHorizon,45.46604369510124,2018-04-11
SunDegreeOverHorizon,45.84342268219794,2018-04-12
SunDegreeOverHorizon,46.21842705455581,2018-04-13
SunDegreeOverHorizon,46.59094327871558,2018-04-14
SunDegreeOverHorizon,46.960858574510695,2018-04-15
SunDegreeOverHorizon,47.328060949211824,2018-04-16
SunDegreeOverHorizon,47.6924392314329,2018-04-17
SunDegreeOverHorizon,48.05388310478853,2018-04-18
SunDegreeOverHorizon,48.41228314129252,2018-04-19
SunDegreeOverHorizon,48.76753083448748,2018-04-20
SunDegreeOverHorizon,49.119518632295396,2018-04-21
SunDegreeOverHorizon,49.468139969579276,2018-04-22
SunDegreeOverHorizon,49.81328930040602,2018-04-23
SunDegreeOverHorizon,50.154862130000666,2018-04-24
SunDegreeOverHorizon,50.49275504638245,2018-04-25
SunDegreeOverHorizon,50.82686575167302,2018-04-26
SunDegreeOverHorizon,51.15709309306736,2018-04-27
SunDegreeOverHorizon,51.48333709345807,2018-04-28
SunDegreeOverHorizon,51.80549898170361,2018-04-29
SunDegreeOverHorizon,52.123481222531545,2018-04-30
SunDegreeOverHorizon,52.43718754606758,2018-05-01
SunDegreeOverHorizon,52.74652297698145,2018-05-02
SunDegreeOverHorizon,53.05139386324098,2018-05-03
SunDegreeOverHorizon,53.351707904465414,2018-05-04
SunDegreeOverHorizon,53.6473741798696,2018-05-05
SunDegreeOverHorizon,53.93830317579046,2018-05-06
SunDegreeOverHorizon,54.224406812787464,2018-05-07
SunDegreeOverHorizon,54.505598472308904,2018-05-08
SunDegreeOverHorizon,54.78179302291582,2018-05-09
SunDegreeOverHorizon,55.052906846055826,2018-05-10
SunDegreeOverHorizon,55.31885786137873,2018-05-11
SunDegreeOverHorizon,55.57956555158661,2018-05-12
SunDegreeOverHorizon,55.834950986810625,2018-05-13
SunDegreeOverHorizon,56.08493684850718,2018-05-14
SunDegreeOverHorizon,56.329447452866305,2018-05-15
SunDegreeOverHorizon,56.56840877372515,2018-05-16
SunDegreeOverHorizon,56.801748464979525,2018-05-17
